"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"6802",3.8,0,4505,692,0,28800,2,1,0,2,54,1,295,577,439,255,18.838,36.845,28.033,16.284,69200,0.2,64070,24
"6803",0,0,2239,409,0,16500,2,0,1,1,38,1,2222,4137,1876,1038,23.962,44.613,20.231,11.194,69200,0.2,64070,32
"6804",0,0,2209,320,0,29700,2,0,1,2,16,0,13622,39363,29893,20846,13.133,37.95,28.82,20.098,69200,0.2,64070,13
"6805",3.7,18,3821,540,0,16800,2,0,0,1,42,7,7270,27792,12736,8745,12.857,49.152,22.524,15.466,69200,0.2,64070,8
"6806",3.5,95,865,197,0,19900,2,0,0,2,57,2,160845,155318,173507,747953,12.996,12.55,14.019,60.435,69200,0.2,64070,21
"6807",3.5,95,865,197,0,19900,2,0,0,2,57,2,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,69200,0.2,64070,21
"6808",3.4,120,2363,380,0,60000,2,0,1,2,31,0,129386,219244,343431,286583,13.221,22.403,35.093,29.284,69200,0.2,64070,1
"6809",4,98,6411,982,1,59100,2,0,0,3,10,10,347,1424,1452,728,8.783,36.042,36.75,18.426,69200,0.2,64070,58
"6810",0,0,2209,320,0,29700,2,0,1,2,16,0,2748,8656,5152,2410,14.489,45.64,27.164,12.707,69200,0.2,64070,13
"6811",0,0,2239,409,0,16500,2,0,1,1,38,1,3502,9500,5478,3753,15.751,42.729,24.639,16.88,69200,0.2,64070,32
"6812",3.3,175,2838,528,0,18900,2,0,0,1,4,3,171,1008,1052,436,6.412,37.795,39.445,16.348,69200,0.2,64070,23
"6813",0,0,2151,335,0,87800,2,0,0,1,69,2,2748,8656,5152,2410,14.489,45.64,27.164,12.707,69200,0.2,64070,8
"6814",3.3,175,2838,528,0,18900,2,0,0,1,4,3,18999,53574,49326,38047,11.878,33.495,30.839,23.787,69200,0.2,64070,23
"6815",4,98,6411,982,1,59100,2,0,0,3,10,10,7186,9422,8750,5764,23.09,30.274,28.115,18.521,69200,0.2,64070,58
"6816",3.8,55,3397,506,1,36500,2,0,0,1,2,27,84024,83389,135018,366564,12.56,12.465,20.182,54.793,69200,0.2,64070,66
"6817",0,0,2206,395,1,38400,2,0,0,2,26,3,1322,2586,1204,615,23.084,45.155,21.023,10.739,69200,0.2,64070,23
"6818",3.9,75,2090,319,0,30700,2,0,0,2,13,22,10684,22738,22476,14875,15.096,32.128,31.758,21.018,69200,0.2,64070,43
"6819",4,93,3402,621,2,41500,2,0,0,1,23,0,1142,4356,3836,1841,10.219,38.98,34.327,16.474,69200,0.2,64070,18
"6820",0,0,1100,249,2,45000,2,0,1,1,75,18,6013,17215,12437,9066,13.443,38.486,27.804,20.268,69200,0.2,64070,30
"6821",3.9,75,2090,319,0,30700,2,0,0,2,13,22,1322,2586,1204,615,23.084,45.155,21.023,10.739,69200,0.2,64070,43
"6822",3.3,53,2250,385,0,15000,2,0,0,2,79,0,6144,17826,12794,6056,14.348,41.63,29.879,14.143,69200,0.2,64070,19
"6823",3.9,67,3248,573,0,21200,2,0,0,1,10,0,1138,5629,3899,1928,9.036,44.696,30.959,15.309,69200,0.2,64070,18
"6824",3.9,38,4850,698,0,71000,2,1,0,1,23,0,5941,12600,7532,4334,19.538,41.438,24.771,14.253,69200,0.2,64070,24
"6825",4.4,57,3335,522,1,30800,2,0,1,2,46,1,81522,173824,182073,185226,13.093,27.917,29.242,29.748,69200,0.2,64070,28
"6826",3.6,67,597,168,2,32100,2,1,0,1,88,0,7395,21656,18982,16472,11.464,33.573,29.427,25.536,69200,0.2,64070,12
"6827",0,0,2151,335,0,87800,2,0,0,1,69,2,3278,12445,10415,9321,9.244,35.097,29.372,26.287,69200,0.2,64070,8
"6828",3.8,11,4016,678,0,42700,2,0,0,2,11,7,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,69200,0.2,64070,36
"6829",0,0,997,132,0,42500,2,0,0,1,5,1,1298,2735,1749,897,19.434,40.949,26.187,13.43,69200,0.2,64070,23
"6830",3.6,67,597,168,2,32100,2,1,0,1,88,0,4576,16078,14236,12716,9.612,33.773,29.904,26.711,69200,0.2,64070,12
"6831",0,0,2056,373,0,16900,2,0,1,1,27,4,4373,16647,23067,19577,6.869,26.148,36.232,30.751,69200,0.2,64070,4
"6832",0,0,997,132,0,42500,2,0,0,1,5,1,21307,39964,41158,27300,16.424,30.806,31.726,21.044,69200,0.2,64070,23
"6833",0,0,3875,675,0,17700,2,0,0,1,43,0,10590,13913,20218,125092,6.236,8.193,11.906,73.665,69200,0.2,64070,5
"6834",4,63,2199,327,0,36800,2,1,0,1,47,0,1924,4214,2614,911,19.911,43.61,27.052,9.428,69200,0.2,64070,13
"6835",4,63,2199,327,0,36800,2,1,0,1,47,0,37170,76356,105825,132208,10.573,21.719,30.102,37.606,69200,0.2,64070,13
"6836",0,0,2172,342,0,30200,2,0,0,2,5,0,1738,5070,5037,2771,11.891,34.688,34.462,18.959,69200,0.2,64070,29
"6837",3.8,0,10543,1647,5,29600,2,0,1,2,15,0,10684,22738,22476,14875,15.096,32.128,31.758,21.018,69200,0.2,64070,14
"6838",3.4,90,627,117,0,48000,2,0,1,1,41,0,1214,2709,1598,718,19.458,43.42,25.613,11.508,69200,0.2,64070,1
"6839",4,75,4648,676,1,33800,2,0,0,2,21,26,2273,9899,14600,24144,4.464,19.442,28.675,47.419,69200,0.2,64070,42
"6840",0,0,2172,342,0,30200,2,0,0,2,5,0,603,2029,889,558,14.783,49.743,21.795,13.68,69200,0.2,64070,29
"6841",0,0,2172,342,0,30200,2,0,0,2,5,0,3483,9096,7502,3359,14.859,38.805,32.005,14.33,69200,0.2,64070,29
"6842",0,0,1600,308,1,24200,2,0,0,3,69,0,53932,48376,80914,87141,19.948,17.893,29.928,32.231,69200,0.2,64070,1
"6843",3.6,80,5256,768,5,30600,2,0,1,2,34,0,175,774,651,567,8.076,35.718,30.042,26.165,69200,0.2,64070,13
"6844",3.6,38,2458,369,0,19300,2,0,0,2,3,107,14583,47176,46310,29781,10.579,34.223,33.594,21.604,69200,0.2,64070,189
"6845",0,0,4483,636,0,15600,2,0,0,1,78,0,7395,21656,18982,16472,11.464,33.573,29.427,25.536,69200,0.2,64070,18
"6846",5,96,3051,528,0,28700,2,0,1,2,9,1,238,1004,1147,847,7.355,31.026,35.445,26.174,69200,0.2,64070,7
"6847",0,0,1570,260,0,28300,2,0,0,2,25,0,2307,8787,9889,6040,8.537,32.517,36.595,22.351,69200,0.2,64070,13
"6848",0,0,1314,186,0.5,26100,2,0,0,3,12,0,1298,2140,2608,1762,16.624,27.408,33.402,22.567,69200,0.2,64070,30
"6849",4,93,3402,621,2,41500,2,0,0,1,23,0,24868,75508,115901,83619,8.292,25.178,38.647,27.883,69200,0.2,64070,18
"6850",3.1,0,3695,601,1,37800,2,0,0,2,4,3,4481,11146,7123,3672,16.959,42.185,26.959,13.898,69200,0.2,64070,59
"6851",3.1,0,3695,601,1,37800,2,0,0,2,4,3,3420,6290,4728,2074,20.712,38.094,28.634,12.561,69200,0.2,64070,59
"6852",4,98,6411,982,1,59100,2,0,0,3,10,10,3278,12445,10415,9321,9.244,35.097,29.372,26.287,69200,0.2,64070,58
"6853",4,98,6411,982,1,59100,2,0,0,3,10,10,5503,19547,22180,37998,6.457,22.935,26.024,44.584,69200,0.2,64070,58
"6854",0,0,318,56,0,24200,2,0,0,1,29,0,7689,38519,36648,38023,6.361,31.866,30.318,31.455,69200,0.2,64070,21
"6855",3.1,0,3695,601,1,37800,2,0,0,2,4,3,8081,33840,36500,36761,7.016,29.38,31.689,31.916,69200,0.2,64070,59
"6856",0,0,2569,438,2,24400,2,0,0,2,9,1,4190,15842,13912,13475,8.836,33.409,29.338,28.417,69200,0.2,64070,5
"6857",3.5,96,1323,230,0,23700,2,1,0,2,2,19,298,767,1142,752,10.071,25.921,38.594,25.414,69200,0.2,64070,60
"6858",0,0,2569,438,2,24400,2,0,0,2,9,1,534,2554,1668,1157,9.031,43.193,28.209,19.567,69200,0.2,64070,5
"6859",3.7,160,818,221,2,26300,2,0,0,2,33,13,1298,2735,1749,897,19.434,40.949,26.187,13.43,69200,0.2,64070,13
"6860",0,0,1494,307,0,50400,2,0,0,1,72,0,4634,6693,5665,2936,23.254,33.586,28.427,14.733,69200,0.2,64070,10
"6861",0,0,3478,528,3,62800,2,0,0,3,9,2,160845,155318,173507,747953,12.996,12.55,14.019,60.435,69200,0.2,64070,25
"6862",0,0,1494,307,0,50400,2,0,0,1,72,0,2827,8339,6780,6630,11.503,33.931,27.588,26.978,69200,0.2,64070,10
"6863",0,0,2569,438,2,24400,2,0,0,2,9,1,1392,10085,10881,9065,4.43,32.094,34.628,28.848,69200,0.2,64070,5
"6864",3.9,67,3248,573,0,21200,2,0,0,1,10,0,27193,52575,54169,31476,16.439,31.784,32.748,19.029,69200,0.2,64070,18
"6865",4.2,52,1864,341,0,31900,2,0,1,2,46,0,3549,6066,3626,1915,23.416,40.024,23.925,12.635,69200,0.2,64070,11
"6866",3.6,0,3802,578,0,35600,2,0,0,1,23,0,1053,1824,1147,562,22.961,39.773,25.011,12.255,69200,0.2,64070,25
"6867",3.5,1151,3647,602,0,54000,2,0,1,1,24,0,29576,100791,104719,246726,6.138,20.919,21.734,51.208,69200,0.2,64070,25
"6868",0,0,2151,335,0,87800,2,0,0,1,69,2,5503,19547,22180,37998,6.457,22.935,26.024,44.584,69200,0.2,64070,8
"6869",0,0,1179,196,0,19700,2,0,1,1,56,0,2952,11307,13713,7334,8.361,32.026,38.84,20.773,69200,0.2,64070,18
"6870",0,0,2209,320,0,29700,2,0,1,2,16,0,7186,9422,8750,5764,23.09,30.274,28.115,18.521,69200,0.2,64070,13
"6871",0,0,2209,320,0,29700,2,0,1,2,16,0,1428,3404,1996,1188,17.814,42.465,24.9,14.82,69200,0.2,64070,13
"6872",0,0,3999,630,0.5,20100,2,0,0,2,13,0,26797,62075,49932,48486,14.308,33.144,26.66,25.888,69200,0.2,64070,10
"6873",3.8,55,6228,904,0,38200,2,0,0,3,76,3,6455,16946,16057,7465,13.757,36.114,34.22,15.909,69200,0.2,64070,19
"6874",3.2,692,2107,368,1,61900,2,0,0,1,43,1,14873,34280,41901,46136,10.841,24.987,30.542,33.629,69200,0.2,64070,23
"6875",3.4,177,3067,508,0,29800,2,0,0,2,87,7,121,369,312,189,12.21,37.235,31.483,19.072,69200,0.2,64070,7
"6876",0,0,211,48,0,26200,2,0,0,1,60,15,9243,21396,26846,24312,11.3,26.157,32.82,29.722,69200,0.2,64070,15
"6877",3.6,0,1245,185,0,79300,2,0,0,1,15,0,9797,28238,35148,23153,10.17,29.312,36.485,24.034,69200,0.2,64070,23
"6878",4.1,85,3794,611,0,45200,2,0,0,3,13,17,7456,22395,29534,32117,8.148,24.475,32.277,35.1,69200,0.2,64070,17
"6879",4,98,6411,982,1,59100,2,0,0,3,10,10,3022,5758,3626,1740,21.363,40.704,25.633,12.3,69200,0.2,64070,58
"6880",4,98,6411,982,1,59100,2,0,0,3,10,10,6815,22866,39236,26258,7.16,24.025,41.225,27.589,69200,0.2,64070,58
"6881",0,0,3041,542,0,90400,2,0,0,1,93,0,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,69200,0.2,64070,26
"6882",3.8,0,4505,692,0,28800,2,1,0,2,54,1,827,3354,4122,2344,7.767,31.502,38.715,22.016,69200,0.2,64070,24
"6883",3.2,35,2591,469,5,62100,2,1,0,1,0,2,21307,39964,41158,27300,16.424,30.806,31.726,21.044,69200,0.2,64070,38
"6884",2.3,71,1554,281,0,40200,2,0,1,2,10,2,41460,117392,114939,79415,11.738,33.236,32.542,22.484,69200,0.2,64070,8
"6885",3.6,53,2937,451,2,41400,2,0,1,1,80,0,3152,13138,10763,14681,7.553,31.48,25.79,35.178,69200,0.2,64070,18
"6886",0,0,1570,260,0,28300,2,0,0,2,25,0,1033,2768,2663,1705,12.645,33.884,32.599,20.872,69200,0.2,64070,13
"6887",3.2,692,2107,368,1,61900,2,0,0,1,43,1,4458,9865,7835,5275,16.251,35.96,28.56,19.229,69200,0.2,64070,23
"6888",0,0,3386,514,1,22200,2,0,1,2,8,0,10684,22738,22476,14875,15.096,32.128,31.758,21.018,69200,0.2,64070,14
"6889",3.7,18,3821,540,0,16800,2,0,0,1,42,7,4524,15689,11389,5942,12.05,41.788,30.335,15.827,69200,0.2,64070,8
"6890",0,0,3386,514,1,22200,2,0,1,2,8,0,9797,28238,35148,23153,10.17,29.312,36.485,24.034,69200,0.2,64070,14
"6891",4,93,3402,621,2,41500,2,0,0,1,23,0,9497,26748,26360,15846,12.106,34.095,33.601,20.199,69200,0.2,64070,18
"6892",0,0,3708,554,0,63700,2,1,0,3,70,0,40896,42085,42927,22697,27.52,28.32,28.887,15.273,69200,0.2,64070,3
"6893",0,0,2209,320,0,29700,2,0,1,2,16,0,6815,22866,39236,26258,7.16,24.025,41.225,27.589,69200,0.2,64070,13
"6894",3.3,175,2838,528,0,18900,2,0,0,1,4,3,2161,9023,8825,7121,7.965,33.258,32.529,26.248,69200,0.2,64070,23
"6895",4,98,6411,982,1,59100,2,0,0,3,10,10,6711,35885,53401,70379,4.034,21.569,32.097,42.301,69200,0.2,64070,58
"6896",1,53,4612,644,5,65100,2,0,1,3,19,5,36063,101997,84568,101712,11.119,31.448,26.074,31.36,69200,0.2,64070,11
"6897",2.5,52,1917,344,0,22100,2,0,0,2,15,14,2993,11858,10156,5556,9.793,38.799,33.23,18.179,69200,0.2,64070,23
"6898",3.5,32,871,219,0,48600,2,0,0,3,25,0,10654,36987,37137,35051,8.891,30.866,30.992,29.251,69200,0.2,64070,10
"6899",3.3,53,2184,402,0,15000,2,0,0,2,79,0,894,4165,2430,1766,9.66,45.003,26.256,19.082,69200,0.2,64070,8
"6900",3.7,108,5542,848,0,30400,2,0,1,2,35,6,14583,47176,46310,29781,10.579,34.223,33.594,21.604,69200,0.2,64070,6
"6901",3.8,27,2466,366,0,47800,2,0,0,1,87,0,2222,4137,1876,1038,23.962,44.613,20.231,11.194,69200,0.2,64070,20
"6902",3.6,64,1213,287,0,52400,2,0,0,1,61,0,27193,52575,54169,31476,16.439,31.784,32.748,19.029,69200,0.2,64070,0
"6903",0,0,1529,295,0,22500,2,0,0,2,25,37,1495617,1387980,1763571,2064911,22.282,20.679,26.275,30.764,69200,0.2,64070,50
"6904",3.9,38,4850,698,0,71000,2,1,0,1,23,0,4711,17935,7801,4859,13.343,50.799,22.095,13.763,69200,0.2,64070,24
"6905",0,0,897,209,0,25300,2,1,0,1,2,23,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,69200,0.2,64070,23
"6906",0,0,2151,335,0,87800,2,0,0,1,69,2,1374,5612,4862,3130,9.173,37.468,32.461,20.897,69200,0.2,64070,8
"6907",0,0,2209,320,0,29700,2,0,1,2,16,0,5649,28318,31686,27369,6.073,30.442,34.063,29.422,69200,0.2,64070,13
"6908",4,68,2120,373,0,42300,2,0,0,1,9,1,7200,28983,31338,36270,6.937,27.924,30.193,34.945,69200,0.2,64070,31
"6909",3.7,59,2019,382,0,22800,2,0,0,1,29,0,8720,22334,14526,10107,15.659,40.106,26.085,18.15,69200,0.2,64070,23
"6910",3.6,37,1002,131,5,38200,2,0,0,3,43,0,11028,30671,17728,16245,14.573,40.532,23.427,21.468,69200,0.2,64070,20
"6911",0,0,2203,385,0,39700,2,0,0,1,9,12,2109,4778,2981,1495,18.56,42.049,26.234,13.157,69200,0.2,64070,12
"6912",0,0,2151,335,0,87800,2,0,0,1,69,2,1127,2369,2402,1076,16.16,33.969,34.442,15.429,69200,0.2,64070,8
"6913",3.9,18,3012,468,0,39000,2,0,1,3,39,4,20467,54218,58023,56507,10.817,28.654,30.665,29.864,69200,0.2,64070,12
"6914",0,0,1439,245,0,23900,2,0,0,2,16,0,101664,212399,247743,263443,12.319,25.738,30.02,31.923,69200,0.2,64070,22
"6915",4,52,1876,317,2,37100,2,0,1,1,10,0,4394,17419,13260,6100,10.672,42.307,32.206,14.816,69200,0.2,64070,16
"6916",3.2,692,2107,368,1,61900,2,0,0,1,43,1,879,2956,3203,3036,8.725,29.343,31.795,30.137,69200,0.2,64070,23
"6917",3.8,0,10543,1647,5,29600,2,0,1,2,15,0,2928,6146,5146,2413,17.604,36.951,30.938,14.507,69200,0.2,64070,14
"6918",3.7,0,6617,999,8,89500,2,1,0,3,31,0,84024,83389,135018,366564,12.56,12.465,20.182,54.793,69200,0.2,64070,16
"6919",0,0,6397,947,3,50800,2,1,0,2,20,0,6114,16856,16803,15317,11.098,30.597,30.501,27.804,69200,0.2,64070,0
"6920",3.6,32,1125,188,0,23700,2,0,0,1,75,0,4529,8244,6234,3199,20.395,37.125,28.073,14.406,69200,0.2,64070,2
"6921",0,0,6397,947,3,50800,2,1,0,2,20,0,5941,12600,7532,4334,19.538,41.438,24.771,14.253,69200,0.2,64070,0
"6922",3.3,53,2131,378,0,15100,2,0,0,2,97,28,7615,15270,9565,4669,20.515,41.138,25.768,12.578,69200,0.2,64070,28
"6923",0,0,2209,320,0,29700,2,0,1,2,16,0,20867,36262,33652,41124,15.82,27.491,25.512,31.177,69200,0.2,64070,13
"6924",4.1,81,1465,236,0,20000,2,0,0,2,12,21,7589,12868,14153,4710,19.301,32.726,35.994,11.979,69200,0.2,64070,33
"6925",0,0,2239,409,0,16500,2,0,1,1,38,1,7661,12576,10354,4852,21.615,35.482,29.213,13.69,69200,0.2,64070,32
"6926",5,9,1167,173,0,28300,2,0,0,1,21,0,36063,101997,84568,101712,11.119,31.448,26.074,31.36,69200,0.2,64070,12
"6927",3.2,0,1079,217,0,61400,2,0,1,1,40,17,7841,7024,4631,2458,35.716,31.994,21.094,11.196,69200,0.2,64070,17
"6928",3.4,61,2654,411,0,33600,2,0,1,2,75,0,3152,13138,10763,14681,7.553,31.48,25.79,35.178,69200,0.2,64070,21
"6929",0,0,2239,409,0,16500,2,0,1,1,38,1,7551,13755,12127,7877,18.279,33.297,29.356,19.068,69200,0.2,64070,32
"6930",4,47,874,159,0,33400,2,0,0,1,20,0,54574,132375,76544,90904,15.399,37.352,21.598,25.65,69200,0.2,64070,24
"6931",3.9,64,5192,834,2,57600,2,1,0,2,15,3,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,69200,0.2,64070,74
"6932",4,61,2008,372,18,19000,2,0,1,2,19,2,6472,10926,18967,30558,9.671,16.326,28.342,45.661,69200,0.2,64070,10
"6933",3.1,0,3695,601,1,37800,2,0,0,2,4,3,3321,10493,9848,9395,10.046,31.742,29.791,28.421,69200,0.2,64070,59
"6934",3.1,0,3695,601,1,37800,2,0,0,2,4,3,3359,6912,3213,1320,22.69,46.69,21.704,8.917,69200,0.2,64070,59
"6935",0,0,2209,320,0,29700,2,0,1,2,16,0,3022,5758,3626,1740,21.363,40.704,25.633,12.3,69200,0.2,64070,13
"6936",3.8,82,4266,659,5,26000,2,1,0,2,5,28,1322,2586,1204,615,23.084,45.155,21.023,10.739,69200,0.2,64070,43
"6937",0,0,2172,342,0,30200,2,0,0,2,5,0,402,1169,1160,804,11.372,33.069,32.815,22.744,69200,0.2,64070,29
"6938",0,0,5980,958,0,116400,2,0,0,1,67,0,84024,83389,135018,366564,12.56,12.465,20.182,54.793,69200,0.2,64070,4
"6939",4,93,3402,621,2,41500,2,0,0,1,23,0,647,2075,1473,589,13.524,43.374,30.79,12.312,69200,0.2,64070,18
"6940",3.9,75,2090,319,0,30700,2,0,0,2,13,22,2928,6146,5146,2413,17.604,36.951,30.938,14.507,69200,0.2,64070,43
"6941",3.6,64,1213,287,0,52400,2,0,0,1,61,0,1138,5629,3899,1928,9.036,44.696,30.959,15.309,69200,0.2,64070,0
"6942",0,0,3719,590,10,91200,2,1,0,3,7,0,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,69200,0.2,64070,6
"6943",0,0,2151,335,0,87800,2,0,0,1,69,2,953,3343,3820,2141,9.291,32.592,37.243,20.874,69200,0.2,64070,8
"6944",3.8,57,1270,234,0,29600,2,0,0,0,0,4,22606,81986,127908,93781,6.928,25.127,39.202,28.742,69200,0.2,64070,22
"6945",3.9,75,2090,319,0,30700,2,0,0,2,13,22,9797,28238,35148,23153,10.17,29.312,36.485,24.034,69200,0.2,64070,43
"6946",3.4,152,1609,228,0,19800,2,0,0,1,68,0,6013,17215,12437,9066,13.443,38.486,27.804,20.268,69200,0.2,64070,12
"6947",0,0,1892,277,5,72800,2,1,0,3,19,10,1322,2586,1204,615,23.084,45.155,21.023,10.739,69200,0.2,64070,23
"6948",4.1,237,1669,317,0,26000,2,0,0,1,13,0,180039,346895,235532,272786,17.391,33.508,22.751,26.35,69200,0.2,64070,25
"6949",0,0,261,68,0,20300,2,0,0,1,3,6,10169,23123,34548,63303,7.754,17.632,26.344,48.27,69200,0.2,64070,80
"6950",5,87,5186,788,3,60100,2,0,0,3,1,28,3457,5744,6336,4128,17.579,29.209,32.22,20.992,69200,0.2,64070,88
"6951",3.3,53,2131,378,0,15100,2,0,0,2,97,28,11205,36794,38961,22542,10.233,33.601,35.58,20.586,69200,0.2,64070,28
"6952",0,0,2440,380,0,19900,2,0,0,1,2,0,60898,85392,137251,251961,11.372,15.946,25.63,47.051,69200,0.2,64070,7
"6953",3.8,84,3896,626,3,102500,2,1,0,3,55,2,1900892,3569454,3342291,4691446,14.076,26.432,24.75,34.741,69200,0.2,64070,18
"6954",0,0,673,89,0,23100,2,0,0,1,12,0,60898,85392,137251,251961,11.372,15.946,25.63,47.051,69200,0.2,64070,0
"6955",3.4,177,3067,508,0,29800,2,0,0,2,87,7,230,604,647,339,12.637,33.187,35.549,18.626,69200,0.2,64070,7
"6956",3.2,69,4079,587,5,24200,2,0,1,2,19,0,53932,48376,80914,87141,19.948,17.893,29.928,32.231,69200,0.2,64070,15
"6957",4,63,2199,327,0,36800,2,1,0,1,47,0,2103,4633,3889,2510,16.011,35.272,29.608,19.109,69200,0.2,64070,13
"6958",0,0,715,131,0,22600,2,0,1,1,41,0,3734,6958,3273,1419,24.272,45.229,21.275,9.224,69200,0.2,64070,16
"6959",0,0,3266,520,0,76300,2,0,1,3,41,0,53932,48376,80914,87141,19.948,17.893,29.928,32.231,69200,0.2,64070,21
"6960",3.3,53,2131,378,0,15100,2,0,0,2,97,28,3502,9500,5478,3753,15.751,42.729,24.639,16.88,69200,0.2,64070,28
"6961",0,0,3266,520,0,76300,2,0,1,3,28,0,53932,48376,80914,87141,19.948,17.893,29.928,32.231,69200,0.2,64070,1
"6962",4.1,85,3794,611,0,45200,2,0,0,3,13,17,3379,11396,13530,6719,9.648,32.538,38.631,19.184,69200,0.2,64070,17
"6963",5,96,3051,528,0,28700,2,0,1,2,9,1,577,2450,2880,1612,7.674,32.584,38.303,21.439,69200,0.2,64070,7
"6964",2.5,52,1917,344,0,22100,2,0,0,2,15,14,2676,6713,3658,1846,17.968,45.075,24.562,12.395,69200,0.2,64070,23
"6965",3.3,53,2131,378,0,15100,2,0,0,2,97,28,1697,6083,4614,1996,11.793,42.272,32.064,13.871,69200,0.2,64070,28
"6966",0,0,2172,342,0,30200,2,0,0,2,5,0,2003,8176,7175,3296,9.7,39.593,34.746,15.961,69200,0.2,64070,29
"6967",5,96,3051,528,0,28700,2,0,1,2,9,1,2054,5857,4373,4719,12.08,34.447,25.719,27.754,69200,0.2,64070,7
"6968",3.7,18,3821,540,0,16800,2,0,0,1,42,7,13572,48389,45639,121168,5.933,21.152,19.95,52.965,69200,0.2,64070,8
"6969",0,0,3564,523,0,18600,2,0,0,1,9,20,22606,81986,127908,93781,6.928,25.127,39.202,28.742,69200,0.2,64070,28
"6970",3.9,64,5192,834,2,57600,2,1,0,2,15,3,160845,155318,173507,747953,12.996,12.55,14.019,60.435,69200,0.2,64070,74
"6971",0,0,2209,320,0,29700,2,0,1,2,16,0,2335,5278,2802,1109,20.262,45.8,24.314,9.623,69200,0.2,64070,13
"6972",0,0,863,142,0.1,58700,2,0,0,1,63,0,14083,30674,26903,20684,15.251,33.217,29.133,22.399,69200,0.2,64070,10
"6973",3.6,38,1959,311,0,20400,2,0,0,2,13,0,1700,5930,4505,2835,11.356,39.613,30.094,18.938,69200,0.2,64070,7
"6974",4,61,2008,372,18,19000,2,0,1,2,19,2,598,3962,3662,2381,5.64,37.367,34.537,22.456,69200,0.2,64070,10
"6975",0,0,2151,335,0,87800,2,0,0,1,69,2,6331,12791,10804,9857,15.914,32.152,27.157,24.777,69200,0.2,64070,8
"6976",4,61,2008,372,18,19000,2,0,1,2,19,2,1716,3139,2669,1052,20.009,36.602,31.122,12.267,69200,0.2,64070,10
"6977",0,0,2209,320,0,29700,2,0,1,2,16,0,3278,12445,10415,9321,9.244,35.097,29.372,26.287,69200,0.2,64070,13
"6978",3.6,15,2291,367,0,17800,2,0,0,1,42,0,1651,7565,6260,3259,8.812,40.379,33.413,17.395,69200,0.2,64070,12
"6979",3.1,106,3343,522,2,84500,2,1,0,3,37,3,293959,406630,672249,788922,13.598,18.81,31.097,36.494,69200,0.2,64070,9
"6980",4.1,443,10392,1420,3,106500,2,1,1,3,6,2,55173,159828,145355,192559,9.979,28.906,26.289,34.826,69200,0.2,64070,21
"6981",0,0,1509,279,2,56700,2,0,1,3,56,0,81981,130376,136115,312811,12.397,19.716,20.583,47.304,69200,0.2,64070,23
"6982",0,0,4151,657,0,20500,2,0,0,1,87,0,1870,7369,10279,9821,6.374,25.117,35.035,33.474,69200,0.2,64070,9
"6983",3.6,37,1002,131,5,38200,2,0,0,3,43,0,266,1177,1902,1909,5.063,22.402,36.201,36.334,69200,0.2,64070,20
"6984",0,0,2151,335,0,87800,2,0,0,1,69,2,1792,3256,2757,836,20.738,37.681,31.906,9.675,69200,0.2,64070,8
"6985",0,0,715,131,0,22600,2,0,1,1,41,0,2665,3327,2769,817,27.824,34.736,28.91,8.53,69200,0.2,64070,16
"6986",0,0,2151,335,0,87800,2,0,0,1,69,2,294,1154,1394,541,8.691,34.112,41.206,15.992,69200,0.2,64070,8
"6987",0,0,2151,335,0,87800,2,0,0,1,69,2,347,1424,1452,728,8.783,36.042,36.75,18.426,69200,0.2,64070,8
"6988",4.1,85,3794,611,0,45200,2,0,0,3,13,17,2231,5901,3612,3296,14.834,39.235,24.016,21.915,69200,0.2,64070,17
"6989",0,0,2209,320,0,29700,2,0,1,2,16,0,5503,19547,22180,37998,6.457,22.935,26.024,44.584,69200,0.2,64070,13
"6990",3.2,692,2107,368,1,61900,2,0,0,1,43,1,52756,109393,84964,123894,14.22,29.485,22.901,33.394,69200,0.2,64070,23
"6991",3.6,32,1125,188,0,23700,2,0,0,1,75,0,1751,4233,3244,1730,15.979,38.629,29.604,15.788,69200,0.2,64070,2
"6992",0,0,261,68,0,20300,2,0,0,1,3,6,29357,61318,70220,81432,12.115,25.304,28.977,33.604,69200,0.2,64070,80
"6993",3,70,4321,628,3,81000,2,1,0,3,19,3,8834,39680,49771,37750,6.494,29.169,36.587,27.75,69200,0.2,64070,11
"6994",0,0,2203,385,0,39700,2,0,0,1,9,12,2273,9899,14600,24144,4.464,19.442,28.675,47.419,69200,0.2,64070,12
"6995",5,96,3051,528,0,28700,2,0,1,2,9,1,441,1983,2590,1627,6.641,29.86,39,24.499,69200,0.2,64070,7
"6996",2.1,20,4620,671,5,49100,2,0,0,3,28,0,8720,22334,14526,10107,15.659,40.106,26.085,18.15,69200,0.2,64070,0
"6997",3.8,55,6228,904,0,38200,2,0,0,3,76,3,298,767,1142,752,10.071,25.921,38.594,25.414,69200,0.2,64070,19
